LS,Level,Section,Row,Seat,Seat.Status.Code,Price.Level.Code,Item.Price,X,Y,Available.Seats,Avail.Seat.Code
1:102:DD:4,1,102,DD,4,K,11,0,1645,677.5,0,O
1:102:DD:5,1,102,DD,5,K,11,0,1645,670,0,O
1:102:DD:6,1,102,DD,6,K,11,0,1645,662.5,0,O
1:102:DD:7,1,102,DD,7,K,11,0,1645,655,0,O
1:102:E:1,1,102,E,1,K,11,0,1789,700,0,O
1:102:E:10,1,102,E,10,K,11,0,1789,632.5,0,O
1:102:E:11,1,102,E,11,K,11,0,1789,625,0,O
1:102:E:12,1,102,E,12,K,11,0,1789,617.5,0,O
1:102:E:2,1,102,E,2,K,11,0,1789,692.5,0,O
1:102:E:3,1,102,E,3,K,11,0,1789,685,0,O
1:102:E:4,1,102,E,4,K,11,0,1789,677.5,0,O
1:102:E:5,1,102,E,5,K,11,0,1789,670,0,O
1:102:E:6,1,102,E,6,K,11,0,1789,662.5,0,O
1:102:E:7,1,102,E,7,K,11,0,1789,655,0,O
1:102:E:8,1,102,E,8,K,11,0,1789,647.5,0,O
1:102:E:9,1,102,E,9,K,11,0,1789,640,0,O
1:102:EE:1,1,102,EE,1,K,11,0,1657,700,0,O
1:102:EE:2,1,102,EE,2,K,11,0,1657,692.5,0,O
1:102:EE:3,1,102,EE,3,K,11,0,1657,685,0,O
1:102:EE:4,1,102,EE,4,K,11,0,1657,677.5,0,O
1:102:EE:5,1,102,EE,5,K,11,0,1657,670,0,O
1:102:EE:6,1,102,EE,6,K,11,0,1657,662.5,0,O
1:102:EE:7,1,102,EE,7,K,11,0,1657,655,0,O
1:102:EE:8,1,102,EE,8,K,11,0,1657,647.5,0,O
1:102:F:1,1,102,F,1,K,11,0,1801,700,0,O
1:102:F:10,1,102,F,10,K,11,0,1801,632.5,0,O
1:102:F:11,1,102,F,11,K,11,0,1801,625,0,O
1:102:F:12,1,102,F,12,K,11,0,1801,617.5,0,O
1:102:F:2,1,102,F,2,K,11,0,1801,692.5,0,O
1:102:F:3,1,102,F,3,K,11,0,1801,685,0,O
1:102:F:4,1,102,F,4,K,11,0,1801,677.5,0,O
1:102:F:5,1,102,F,5,K,11,0,1801,670,0,O
1:102:F:6,1,102,F,6,K,11,0,1801,662.5,0,O
1:102:F:7,1,102,F,7,K,11,0,1801,655,0,O
1:102:F:8,1,102,F,8,K,11,0,1801,647.5,0,O
1:102:F:9,1,102,F,9,K,11,0,1801,640,0,O
1:102:FF:1,1,102,FF,1,K,11,0,1669,700,0,O
1:102:FF:2,1,102,FF,2,K,11,0,1669,692.5,0,O
1:102:FF:3,1,102,FF,3,K,11,0,1669,685,0,O
1:102:FF:4,1,102,FF,4,K,11,0,1669,677.5,0,O
1:102:FF:5,1,102,FF,5,K,11,0,1669,670,0,O
1:102:FF:6,1,102,FF,6,K,11,0,1669,662.5,0,O
1:102:FF:7,1,102,FF,7,K,11,0,1669,655,0,O
1:102:FF:8,1,102,FF,8,K,11,0,1669,647.5,0,O
1:102:G:1,1,102,G,1,K,11,0,1813,700,0,O
1:102:G:10,1,102,G,10,K,11,0,1813,632.5,0,O
1:102:G:11,1,102,G,11,K,11,0,1813,625,0,O
1:102:G:12,1,102,G,12,K,11,0,1813,617.5,0,O
1:102:G:13,1,102,G,13,K,11,0,1813,610,0,O
1:102:G:2,1,102,G,2,K,11,0,1813,692.5,0,O
1:102:G:3,1,102,G,3,K,11,0,1813,685,0,O
1:102:G:4,1,102,G,4,K,11,0,1813,677.5,0,O
1:102:G:5,1,102,G,5,K,11,0,1813,670,0,O
1:102:G:6,1,102,G,6,K,11,0,1813,662.5,0,O
1:102:G:7,1,102,G,7,K,11,0,1813,655,0,O
1:102:G:8,1,102,G,8,K,11,0,1813,647.5,0,O
1:102:G:9,1,102,G,9,K,11,0,1813,640,0,O
1:102:GG:1,1,102,GG,1,K,11,0,1681,700,0,O
1:102:GG:2,1,102,GG,2,K,11,0,1681,692.5,0,O
1:102:GG:3,1,102,GG,3,K,11,0,1681,685,0,O
1:102:GG:4,1,102,GG,4,K,11,0,1681,677.5,0,O
1:102:GG:5,1,102,GG,5,K,11,0,1681,670,0,O
1:102:GG:6,1,102,GG,6,K,11,0,1681,662.5,0,O
1:102:GG:7,1,102,GG,7,K,11,0,1681,655,0,O
1:102:GG:8,1,102,GG,8,K,11,0,1681,647.5,0,O
1:102:GG:9,1,102,GG,9,K,11,0,1681,640,0,O
1:102:H:1,1,102,H,1,K,11,0,1825,700,0,O
1:102:H:10,1,102,H,10,K,11,0,1825,632.5,0,O
1:102:H:11,1,102,H,11,K,11,0,1825,625,0,O
1:102:H:12,1,102,H,12,K,11,0,1825,617.5,0,O
1:102:H:13,1,102,H,13,K,11,0,1825,610,0,O
1:102:H:2,1,102,H,2,K,11,0,1825,692.5,0,O
1:102:H:3,1,102,H,3,K,11,0,1825,685,0,O
1:102:H:4,1,102,H,4,K,11,0,1825,677.5,0,O
1:102:H:5,1,102,H,5,K,11,0,1825,670,0,O
1:102:H:6,1,102,H,6,K,11,0,1825,662.5,0,O
1:102:H:7,1,102,H,7,K,11,0,1825,655,0,O
1:102:H:8,1,102,H,8,K,11,0,1825,647.5,0,O
1:102:H:9,1,102,H,9,K,11,0,1825,640,0,O
1:102:HH:1,1,102,HH,1,K,11,0,1693,700,0,O
1:102:HH:2,1,102,HH,2,K,11,0,1693,692.5,0,O
1:102:HH:3,1,102,HH,3,K,11,0,1693,685,0,O
1:102:HH:4,1,102,HH,4,K,11,0,1693,677.5,0,O
1:102:HH:5,1,102,HH,5,K,11,0,1693,670,0,O
1:102:HH:6,1,102,HH,6,K,11,0,1693,662.5,0,O
1:102:HH:7,1,102,HH,7,K,11,0,1693,655,0,O
1:102:HH:8,1,102,HH,8,K,11,0,1693,647.5,0,O
1:102:HH:9,1,102,HH,9,K,11,0,1693,640,0,O
1:102:J:1,1,102,J,1,K,11,0,1837,700,0,O
1:102:J:2,1,102,J,2,K,11,0,1837,692.5,0,O
1:102:J:3,1,102,J,3,K,11,0,1837,685,0,O
1:102:J:4,1,102,J,4,K,11,0,1837,677.5,0,O
1:102:J:5,1,102,J,5,K,11,0,1837,670,0,O
1:102:J:6,1,102,J,6,K,11,0,1837,662.5,0,O
1:102:J:7,1,102,J,7,K,11,0,1837,655,0,O
1:102:J:8,1,102,J,8,K,11,0,1837,647.5,0,O
1:102:J:9,1,102,J,9,K,11,0,1837,640,0,O
1:102:JJ:1,1,102,JJ,1,K,11,0,1705,700,0,O
1:102:JJ:10,1,102,JJ,10,K,11,0,1705,632.5,0,O
1:102:JJ:2,1,102,JJ,2,K,11,0,1705,692.5,0,O
1:102:JJ:3,1,102,JJ,3,K,11,0,1705,685,0,O
1:102:JJ:4,1,102,JJ,4,K,11,0,1705,677.5,0,O
1:102:JJ:5,1,102,JJ,5,K,11,0,1705,670,0,O
1:102:JJ:6,1,102,JJ,6,K,11,0,1705,662.5,0,O
1:102:JJ:7,1,102,JJ,7,K,11,0,1705,655,0,O
1:102:JJ:8,1,102,JJ,8,K,11,0,1705,647.5,0,O
1:102:JJ:9,1,102,JJ,9,K,11,0,1705,640,0,O
1:102:K:1,1,102,K,1,K,11,0,1849,700,0,O
1:102:K:2,1,102,K,2,K,11,0,1849,692.5,0,O
1:102:K:3,1,102,K,3,K,11,0,1849,685,0,O
1:102:K:4,1,102,K,4,K,11,0,1849,677.5,0,O
1:102:K:5,1,102,K,5,K,11,0,1849,670,0,O
1:102:K:6,1,102,K,6,K,11,0,1849,662.5,0,O
1:102:KK:1,1,102,KK,1,K,11,0,1717,700,0,O
1:102:KK:10,1,102,KK,10,K,11,0,1717,632.5,0,O
1:102:KK:2,1,102,KK,2,K,11,0,1717,692.5,0,O
1:102:KK:3,1,102,KK,3,K,11,0,1717,685,0,O
1:102:KK:4,1,102,KK,4,K,11,0,1717,677.5,0,O
1:102:KK:5,1,102,KK,5,K,11,0,1717,670,0,O
1:102:KK:6,1,102,KK,6,K,11,0,1717,662.5,0,O
1:102:KK:7,1,102,KK,7,K,11,0,1717,655,0,O
1:102:KK:8,1,102,KK,8,K,11,0,1717,647.5,0,O
1:102:KK:9,1,102,KK,9,K,11,0,1717,640,0,O
1:102:LL:1,1,102,LL,1,K,11,0,1729,700,0,O
1:102:LL:10,1,102,LL,10,K,11,0,1729,632.5,0,O
1:102:LL:11,1,102,LL,11,K,11,0,1729,625,0,O
1:102:LL:2,1,102,LL,2,K,11,0,1729,692.5,0,O
1:102:LL:3,1,102,LL,3,K,11,0,1729,685,0,O
1:102:LL:4,1,102,LL,4,K,11,0,1729,677.5,0,O
1:102:LL:5,1,102,LL,5,K,11,0,1729,670,0,O
1:102:LL:6,1,102,LL,6,K,11,0,1729,662.5,0,O
1:102:LL:7,1,102,LL,7,K,11,0,1729,655,0,O
1:102:LL:8,1,102,LL,8,K,11,0,1729,647.5,0,O
1:102:LL:9,1,102,LL,9,K,11,0,1729,640,0,O
1:103:A:1,1,103,A,1,!,9,0,1734.4,579.5,0,O
1:103:A:10,1,103,A,10,X,9,80,1684,512,1,X
1:103:A:2,1,103,A,2,!,9,0,1728.8,572,0,O
1:103:A:3,1,103,A,3,X,9,80,1723.2,564.5,1,X
1:103:A:4,1,103,A,4,X,9,80,1717.6,557,1,X
1:103:A:5,1,103,A,5,X,9,80,1712,549.5,1,X
1:103:A:6,1,103,A,6,X,9,80,1706.4,542,1,X
1:103:A:7,1,103,A,7,X,9,80,1700.8,534.5,1,X
1:103:A:8,1,103,A,8,X,9,80,1695.2,527,1,X
1:103:A:9,1,103,A,9,X,9,80,1689.6,519.5,1,X
1:103:B:1,1,103,B,1,X,9,80,1748,579,1,X
1:103:B:10,1,103,B,10,X,9,80,1697.6,511.5,1,X
1:103:B:11,1,103,B,11,X,9,80,1692,504,1,X
1:103:B:2,1,103,B,2,X,9,80,1742.4,571.5,1,X
1:103:B:3,1,103,B,3,X,9,80,1736.8,564,1,X
1:103:B:4,1,103,B,4,X,9,80,1731.2,556.5,1,X
1:103:B:5,1,103,B,5,X,9,80,1725.6,549,1,X
1:103:B:6,1,103,B,6,X,9,80,1720,541.5,1,X
1:103:B:7,1,103,B,7,X,9,80,1714.4,534,1,X
1:103:B:8,1,103,B,8,X,9,80,1708.8,526.5,1,X
1:103:B:9,1,103,B,9,X,9,80,1703.2,519,1,X
1:103:C:1,1,103,C,1,X,9,80,1756,571,1,X
1:103:C:10,1,103,C,10,X,9,80,1705.6,503.5,1,X
1:103:C:11,1,103,C,11,X,9,80,1700,496,1,X
1:103:C:2,1,103,C,2,X,9,80,1750.4,563.5,1,X
1:103:C:3,1,103,C,3,X,9,80,1744.8,556,1,X
1:103:C:4,1,103,C,4,X,9,80,1739.2,548.5,1,X
1:103:C:5,1,103,C,5,X,9,80,1733.6,541,1,X
1:103:C:6,1,103,C,6,X,9,80,1728,533.5,1,X
1:103:C:7,1,103,C,7,X,9,80,1722.4,526,1,X
1:103:C:8,1,103,C,8,X,9,80,1716.8,518.5,1,X
1:103:C:9,1,103,C,9,X,9,80,1711.2,511,1,X
1:103:D:1,1,103,D,1,X,9,80,1769.6,570.5,1,X
1:103:D:10,1,103,D,10,X,9,80,1719.2,503,1,X
1:103:D:11,1,103,D,11,X,9,80,1713.6,495.5,1,X
1:103:D:12,1,103,D,12,X,9,80,1708,488,1,X
1:103:D:2,1,103,D,2,X,9,80,1764,563,1,X
1:103:D:3,1,103,D,3,X,9,80,1758.4,555.5,1,X
1:103:D:4,1,103,D,4,X,9,80,1752.8,548,1,X
1:103:D:5,1,103,D,5,X,9,80,1747.2,540.5,1,X
1:103:D:6,1,103,D,6,X,9,80,1741.6,533,1,X
1:103:D:7,1,103,D,7,X,9,80,1736,525.5,1,X
1:103:D:8,1,103,D,8,X,9,80,1730.4,518,1,X
1:103:D:9,1,103,D,9,X,9,80,1724.8,510.5,1,X
1:103:E:1,1,103,E,1,X,9,80,1783.2,570,1,X
1:103:E:10,1,103,E,10,X,9,80,1732.8,502.5,1,X
1:103:E:11,1,103,E,11,X,9,80,1727.2,495,1,X
1:103:E:12,1,103,E,12,X,9,80,1721.6,487.5,1,X
1:103:E:13,1,103,E,13,X,9,80,1716,480,1,X
1:103:E:2,1,103,E,2,X,9,80,1777.6,562.5,1,X
1:103:E:3,1,103,E,3,X,9,80,1772,555,1,X
1:103:E:4,1,103,E,4,X,9,80,1766.4,547.5,1,X
1:103:E:5,1,103,E,5,X,9,80,1760.8,540,1,X
1:103:E:6,1,103,E,6,X,9,80,1755.2,532.5,1,X
1:103:E:7,1,103,E,7,X,9,80,1749.6,525,1,X
1:103:E:8,1,103,E,8,X,9,80,1744,517.5,1,X
1:103:E:9,1,103,E,9,X,9,80,1738.4,510,1,X
1:103:F:1,1,103,F,1,X,9,80,1796.8,569.5,1,X
1:103:F:10,1,103,F,10,X,9,80,1746.4,502,1,X
1:103:F:11,1,103,F,11,X,9,80,1740.8,494.5,1,X
1:103:F:12,1,103,F,12,X,9,80,1735.2,487,1,X
1:103:F:13,1,103,F,13,X,9,80,1729.6,479.5,1,X
1:103:F:14,1,103,F,14,X,9,80,1724,472,1,X
1:103:F:2,1,103,F,2,X,9,80,1791.2,562,1,X
1:103:F:3,1,103,F,3,X,9,80,1785.6,554.5,1,X
1:103:F:4,1,103,F,4,X,9,80,1780,547,1,X
1:103:F:5,1,103,F,5,X,9,80,1774.4,539.5,1,X
1:103:F:6,1,103,F,6,X,9,80,1768.8,532,1,X
1:103:F:7,1,103,F,7,X,9,80,1763.2,524.5,1,X
1:103:F:8,1,103,F,8,X,9,80,1757.6,517,1,X
1:103:F:9,1,103,F,9,X,9,80,1752,509.5,1,X
1:103:G:1,1,103,G,1,X,9,80,1804.8,561.5,1,X
1:103:G:10,1,103,G,10,X,9,80,1754.4,494,1,X
1:103:G:11,1,103,G,11,X,9,80,1748.8,486.5,1,X
1:103:G:12,1,103,G,12,X,9,80,1743.2,479,1,X
1:103:G:13,1,103,G,13,X,9,80,1737.6,471.5,1,X
1:103:G:14,1,103,G,14,X,9,80,1732,464,1,X
1:103:G:2,1,103,G,2,X,9,80,1799.2,554,1,X
1:103:G:3,1,103,G,3,X,9,80,1793.6,546.5,1,X
1:103:G:4,1,103,G,4,X,9,80,1788,539,1,X
1:103:G:5,1,103,G,5,X,9,80,1782.4,531.5,1,X
1:103:G:6,1,103,G,6,X,9,80,1776.8,524,1,X
1:103:G:7,1,103,G,7,X,9,80,1771.2,516.5,1,X
1:103:G:8,1,103,G,8,X,9,80,1765.6,509,1,X
1:103:G:9,1,103,G,9,X,9,80,1760,501.5,1,X
1:103:H:1,1,103,H,1,X,9,80,1818.4,561,1,X
1:103:H:10,1,103,H,10,X,9,80,1768,493.5,1,X
1:103:H:11,1,103,H,11,X,9,80,1762.4,486,1,X
1:103:H:12,1,103,H,12,X,9,80,1756.8,478.5,1,X
1:103:H:13,1,103,H,13,X,9,80,1751.2,471,1,X
1:103:H:14,1,103,H,14,X,9,80,1745.6,463.5,1,X
1:103:H:15,1,103,H,15,X,9,80,1740,456,1,X
1:103:H:2,1,103,H,2,X,9,80,1812.8,553.5,1,X
1:103:H:3,1,103,H,3,X,9,80,1807.2,546,1,X
1:103:H:4,1,103,H,4,X,9,80,1801.6,538.5,1,X
1:103:H:5,1,103,H,5,X,9,80,1796,531,1,X
1:103:H:6,1,103,H,6,X,9,80,1790.4,523.5,1,X
1:103:H:7,1,103,H,7,X,9,80,1784.8,516,1,X
1:103:H:8,1,103,H,8,X,9,80,1779.2,508.5,1,X
1:103:H:9,1,103,H,9,X,9,80,1773.6,501,1,X
1:103:J:1,1,103,J,1,X,9,80,1815.2,538,1,X
1:103:J:10,1,103,J,10,X,9,80,1764.8,470.5,1,X
1:103:J:11,1,103,J,11,X,9,80,1759.2,463,1,X
1:103:J:12,1,103,J,12,X,9,80,1753.6,455.5,1,X
1:103:J:13,1,103,J,13,X,9,80,1748,448,1,X
1:103:J:2,1,103,J,2,X,9,80,1809.6,530.5,1,X
1:103:J:3,1,103,J,3,X,9,80,1804,523,1,X
1:103:J:4,1,103,J,4,X,9,80,1798.4,515.5,1,X
1:103:J:5,1,103,J,5,X,9,80,1792.8,508,1,X
1:103:J:6,1,103,J,6,X,9,80,1787.2,500.5,1,X
1:103:J:7,1,103,J,7,X,9,80,1781.6,493,1,X
1:103:J:8,1,103,J,8,X,9,80,1776,485.5,1,X
1:103:J:9,1,103,J,9,X,9,80,1770.4,478,1,X
1:103:K:1,1,103,K,1,X,9,80,1812,515,1,X
1:103:K:10,1,103,K,10,X,9,80,1761.6,447.5,1,X
1:103:K:11,1,103,K,11,X,9,80,1756,440,1,X
1:103:K:2,1,103,K,2,X,9,80,1806.4,507.5,1,X
1:103:K:3,1,103,K,3,X,9,80,1800.8,500,1,X
1:103:K:4,1,103,K,4,X,9,80,1795.2,492.5,1,X
1:103:K:5,1,103,K,5,X,9,80,1789.6,485,1,X
1:103:K:6,1,103,K,6,X,9,80,1784,477.5,1,X
1:103:K:7,1,103,K,7,X,9,80,1778.4,470,1,X
1:103:K:8,1,103,K,8,X,9,80,1772.8,462.5,1,X
1:103:K:9,1,103,K,9,X,9,80,1767.2,455,1,X
1:104:A:1,1,104,A,1,X,8,90,1678,483,1,X
1:104:A:10,1,104,A,10,X,8,90,1613.65,440.925,1,X
1:104:A:2,1,104,A,2,X,8,90,1670.85,478.325,1,X
1:104:A:3,1,104,A,3,X,8,90,1663.7,473.65,1,X
1:104:A:4,1,104,A,4,X,8,90,1656.55,468.975,1,X
1:104:A:5,1,104,A,5,X,8,90,1649.4,464.3,1,X
1:104:A:6,1,104,A,6,X,8,90,1642.25,459.625,1,X
1:104:A:7,1,104,A,7,X,8,90,1635.1,454.95,1,X
1:104:A:8,1,104,A,8,X,8,90,1627.95,450.275,1,X
1:104:A:9,1,104,A,9,X,8,90,1620.8,445.6,1,X
1:104:B:1,1,104,B,1,X,8,90,1686,475,1,X
1:104:B:10,1,104,B,10,X,8,90,1621.65,432.925,1,X
1:104:B:11,1,104,B,11,X,8,90,1614.5,428.25,1,X
1:104:B:2,1,104,B,2,X,8,90,1678.85,470.325,1,X
1:104:B:3,1,104,B,3,X,8,90,1671.7,465.65,1,X
1:104:B:4,1,104,B,4,X,8,90,1664.55,460.975,1,X
1:104:B:5,1,104,B,5,X,8,90,1657.4,456.3,1,X
1:104:B:6,1,104,B,6,X,8,90,1650.25,451.625,1,X
1:104:B:7,1,104,B,7,X,8,90,1643.1,446.95,1,X
1:104:B:8,1,104,B,8,X,8,90,1635.95,442.275,1,X
1:104:B:9,1,104,B,9,X,8,90,1628.8,437.6,1,X
1:104:C:1,1,104,C,1,X,8,90,1694,467,1,X
1:104:C:10,1,104,C,10,X,8,90,1629.65,424.925,1,X
1:104:C:11,1,104,C,11,X,8,90,1622.5,420.25,1,X
1:104:C:2,1,104,C,2,X,8,90,1686.85,462.325,1,X
1:104:C:3,1,104,C,3,X,8,90,1679.7,457.65,1,X
1:104:C:4,1,104,C,4,X,8,90,1672.55,452.975,1,X
1:104:C:5,1,104,C,5,X,8,90,1665.4,448.3,1,X
1:104:C:6,1,104,C,6,X,8,90,1658.25,443.625,1,X
1:104:C:7,1,104,C,7,X,8,90,1651.1,438.95,1,X
1:104:C:8,1,104,C,8,X,8,90,1643.95,434.275,1,X
1:104:C:9,1,104,C,9,X,8,90,1636.8,429.6,1,X
1:104:D:1,1,104,D,1,X,8,90,1702,459,1,X
1:104:D:10,1,104,D,10,X,8,90,1637.65,416.925,1,X
1:104:D:11,1,104,D,11,X,8,90,1630.5,412.25,1,X
1:104:D:12,1,104,D,12,X,8,90,1623.35,407.575,1,X
1:104:D:2,1,104,D,2,X,8,90,1694.85,454.325,1,X
1:104:D:3,1,104,D,3,X,8,90,1687.7,449.65,1,X
1:104:D:4,1,104,D,4,X,8,90,1680.55,444.975,1,X
1:104:D:5,1,104,D,5,X,8,90,1673.4,440.3,1,X
1:104:D:6,1,104,D,6,X,8,90,1666.25,435.625,1,X
1:104:D:7,1,104,D,7,X,8,90,1659.1,430.95,1,X
1:104:D:8,1,104,D,8,X,8,90,1651.95,426.275,1,X
1:104:D:9,1,104,D,9,X,8,90,1644.8,421.6,1,X
1:104:DD:1,1,104,DD,1,!,8,0,1598,563,0,O
1:104:DD:2,1,104,DD,2,!,8,0,1590.85,558.325,0,O
1:104:DD:3,1,104,DD,3,!,8,0,1583.7,553.65,0,O
1:104:DD:4,1,104,DD,4,!,8,0,1576.55,548.975,0,O
1:104:DD:5,1,104,DD,5,!,8,0,1569.4,544.3,0,O
1:104:E:1,1,104,E,1,X,8,90,1710,451,1,X
1:104:E:10,1,104,E,10,R,8,0,1645.65,408.925,0,O
1:104:E:11,1,104,E,11,R,8,0,1638.5,404.25,0,O
1:104:E:12,1,104,E,12,X,8,90,1631.35,399.575,1,X
1:104:E:13,1,104,E,13,X,8,90,1624.2,394.9,1,X
1:104:E:2,1,104,E,2,X,8,90,1702.85,446.325,1,X
1:104:E:3,1,104,E,3,X,8,90,1695.7,441.65,1,X
1:104:E:4,1,104,E,4,X,8,90,1688.55,436.975,1,X
1:104:E:5,1,104,E,5,X,8,90,1681.4,432.3,1,X
1:104:E:6,1,104,E,6,X,8,90,1674.25,427.625,1,X
1:104:E:7,1,104,E,7,X,8,90,1667.1,422.95,1,X
1:104:E:8,1,104,E,8,X,8,90,1659.95,418.275,1,X
1:104:E:9,1,104,E,9,X,8,90,1652.8,413.6,1,X
1:104:EE:1,1,104,EE,1,!,8,0,1606,555,0,O
1:104:EE:2,1,104,EE,2,!,8,0,1598.85,550.325,0,O
1:104:EE:3,1,104,EE,3,!,8,0,1591.7,545.65,0,O
1:104:EE:4,1,104,EE,4,!,8,0,1584.55,540.975,0,O
1:104:EE:5,1,104,EE,5,!,8,0,1577.4,536.3,0,O
1:104:FF:1,1,104,FF,1,X,8,90,1614,547,1,X
1:104:FF:2,1,104,FF,2,X,8,90,1606.85,542.325,1,X
1:104:FF:3,1,104,FF,3,X,8,90,1599.7,537.65,1,X
1:104:FF:4,1,104,FF,4,X,8,90,1592.55,532.975,1,X
1:104:FF:5,1,104,FF,5,X,8,90,1585.4,528.3,1,X
1:104:FF:6,1,104,FF,6,X,8,90,1578.25,523.625,1,X
1:104:GG:1,1,104,GG,1,X,8,90,1622,539,1,X
1:104:GG:2,1,104,GG,2,X,8,90,1614.85,534.325,1,X
1:104:GG:3,1,104,GG,3,X,8,90,1607.7,529.65,1,X
1:104:GG:4,1,104,GG,4,X,8,90,1600.55,524.975,1,X
1:104:GG:5,1,104,GG,5,#,8,0,1593.4,520.3,0,O
1:104:GG:6,1,104,GG,6,X,8,90,1586.25,515.625,1,X
1:104:GG:7,1,104,GG,7,X,8,90,1579.1,510.95,1,X
1:104:HH:1,1,104,HH,1,O,8,0,1630,531,0,O
1:104:HH:2,1,104,HH,2,X,8,90,1622.85,526.325,1,X
1:104:HH:3,1,104,HH,3,X,8,90,1615.7,521.65,1,X
1:104:HH:4,1,104,HH,4,X,8,90,1608.55,516.975,1,X
1:104:HH:5,1,104,HH,5,X,8,90,1601.4,512.3,1,X
1:104:HH:6,1,104,HH,6,X,8,90,1594.25,507.625,1,X
1:104:HH:7,1,104,HH,7,X,8,90,1587.1,502.95,1,X
1:104:JJ:1,1,104,JJ,1,X,8,90,1638,523,1,X
1:104:JJ:2,1,104,JJ,2,X,8,90,1630.85,518.325,1,X
1:104:JJ:3,1,104,JJ,3,X,8,90,1623.7,513.65,1,X
1:104:JJ:4,1,104,JJ,4,X,8,90,1616.55,508.975,1,X
1:104:JJ:5,1,104,JJ,5,X,8,90,1609.4,504.3,1,X
1:104:JJ:6,1,104,JJ,6,X,8,90,1602.25,499.625,1,X
1:104:JJ:7,1,104,JJ,7,O,8,0,1595.1,494.95,0,O
1:104:JJ:8,1,104,JJ,8,O,8,0,1587.95,490.275,0,O
1:104:KK:1,1,104,KK,1,X,8,90,1646,515,1,X
1:104:KK:2,1,104,KK,2,X,8,90,1638.85,510.325,1,X
1:104:KK:3,1,104,KK,3,X,8,90,1631.7,505.65,1,X
1:104:KK:4,1,104,KK,4,X,8,90,1624.55,500.975,1,X
1:104:KK:5,1,104,KK,5,X,8,90,1617.4,496.3,1,X
1:104:KK:6,1,104,KK,6,X,8,90,1610.25,491.625,1,X
1:104:KK:7,1,104,KK,7,X,8,90,1603.1,486.95,1,X
1:104:KK:8,1,104,KK,8,X,8,90,1595.95,482.275,1,X
1:104:LL:1,1,104,LL,1,X,8,90,1654,507,1,X
1:104:LL:2,1,104,LL,2,X,8,90,1646.85,502.325,1,X
1:104:LL:3,1,104,LL,3,X,8,90,1639.7,497.65,1,X
1:104:LL:4,1,104,LL,4,X,8,90,1632.55,492.975,1,X
1:104:LL:5,1,104,LL,5,X,8,90,1625.4,488.3,1,X
1:104:LL:6,1,104,LL,6,X,8,90,1618.25,483.625,1,X
1:104:LL:7,1,104,LL,7,X,8,90,1611.1,478.95,1,X
1:104:LL:8,1,104,LL,8,X,8,90,1603.95,474.275,1,X
1:104:LL:9,1,104,LL,9,X,8,90,1596.8,469.6,1,X
1:104:WHL:1,1,104,WHL,1,X,8,90,1718,443,1,X
1:104:WHL:10,1,104,WHL,10,X,8,90,1653.65,400.925,1,X
1:104:WHL:11,1,104,WHL,11,X,8,90,1646.5,396.25,1,X
1:104:WHL:12,1,104,WHL,12,X,8,90,1639.35,391.575,1,X
1:104:WHL:2,1,104,WHL,2,X,8,90,1710.85,438.325,1,X
1:104:WHL:3,1,104,WHL,3,X,8,90,1703.7,433.65,1,X
1:104:WHL:4,1,104,WHL,4,X,8,90,1696.55,428.975,1,X
1:104:WHL:5,1,104,WHL,5,X,8,90,1689.4,424.3,1,X
1:104:WHL:6,1,104,WHL,6,X,8,90,1682.25,419.625,1,X
1:104:WHL:7,1,104,WHL,7,O,8,0,1675.1,414.95,0,O
1:104:WHL:8,1,104,WHL,8,O,8,0,1667.95,410.275,0,O
1:104:WHL:9,1,104,WHL,9,X,8,90,1660.8,405.6,1,X
1:105:A:1,1,105,A,1,X,8,90,1572.5,420,1,X
1:105:A:10,1,105,A,10,X,8,90,1505,420,1,X
1:105:A:2,1,105,A,2,X,8,90,1565,420,1,X
1:105:A:3,1,105,A,3,X,8,90,1557.5,420,1,X
1:105:A:4,1,105,A,4,X,8,90,1550,420,1,X
1:105:A:5,1,105,A,5,X,8,90,1542.5,420,1,X
1:105:A:6,1,105,A,6,X,8,90,1535,420,1,X
1:105:A:7,1,105,A,7,X,8,90,1527.5,420,1,X
1:105:A:8,1,105,A,8,X,8,90,1520,420,1,X
1:105:A:9,1,105,A,9,X,8,90,1512.5,420,1,X
1:105:B:1,1,105,B,1,X,8,90,1572.5,410,1,X
1:105:B:10,1,105,B,10,X,8,90,1505,410,1,X
1:105:B:2,1,105,B,2,X,8,90,1565,410,1,X
1:105:B:3,1,105,B,3,X,8,90,1557.5,410,1,X
1:105:B:4,1,105,B,4,X,8,90,1550,410,1,X
1:105:B:5,1,105,B,5,X,8,90,1542.5,410,1,X
1:105:B:6,1,105,B,6,X,8,90,1535,410,1,X
1:105:B:7,1,105,B,7,X,8,90,1527.5,410,1,X
1:105:B:8,1,105,B,8,X,8,90,1520,410,1,X
1:105:B:9,1,105,B,9,X,8,90,1512.5,410,1,X
1:105:C:1,1,105,C,1,X,8,90,1580,400,1,X
1:105:C:10,1,105,C,10,X,8,90,1512.5,400,1,X
1:105:C:11,1,105,C,11,X,8,90,1505,400,1,X
1:105:C:2,1,105,C,2,X,8,90,1572.5,400,1,X
1:105:C:3,1,105,C,3,#,8,0,1565,400,0,O
1:105:C:4,1,105,C,4,X,8,90,1557.5,400,1,X
1:105:C:5,1,105,C,5,X,8,90,1550,400,1,X
